Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2017-11-30,403.6606750488281,409.18150788274187,400.45570597816453,409.18150788274187,17266944
2017-12-01,396.5063781738281,406.5968719482836,395.78267545100954,405.0254082268842,4085000
2017-12-04,407.4859313964844,412.2210194406169,400.53839108808114,405.27347913221365,17811606
2017-12-05,407.07244873046875,414.7850624302825,404.85999613085403,407.4859931596116,9976738
2017-12-06,409.5330505371094,411.10451434811733,406.9277256345502,407.3412700711707,7490094
2017-12-07,413.46173095703125,414.743733880653,407.5893947913842,408.9954560003243,7549544
2017-12-08,414.3094177246094,416.439181330193,411.4766488813724,413.95791510578266,5983244
2017-12-11,415.7362060546875,416.39789228017173,411.04248691989454,411.4560313455415,5139098
2017-12-12,417.8866882324219,419.3340938819157,414.3715602265084,414.3715602265084,9320434
2017-12-13,415.09515380859375,421.4017053359472,412.5725432939503,418.0520060964049,5362398
2017-12-14,418.96185302734375,419.74759754268877,413.2549449266373,415.7155393396925,6023572
2017-12-15,423.0146179199219,424.46202346042696,418.4449316637275,418.9205178661933,10384134
2017-12-18,420.40924072265625,426.2402068574679,415.942966104423,418.4656021715509,4035448
2017-12-19,415.1778869628906,420.96750830539406,413.3582815875197,420.7607361145904,7118898
2017-12-20,420.0990905761719,421.2363377355451,413.9579660118558,415.6534880440765,4186326
2017-12-21,422.6631164550781,425.516558126216,412.8828049779825,419.66491907638,11059162
2017-12-22,429.8174133300781,432.07126086790663,420.1611605341802,420.1611605341802,12906940
2017-12-26,428.2666015625,430.7065237955193,423.0559518413982,425.95076285106563,10808906
2017-12-27,427.7082824707031,429.7139626523673,424.87551351462133,425.1236300506481,6970172
2017-12-28,427.2947998046875,430.0862248215582,423.3867997329185,425.9507803521201,8433472
2017-12-29,430.9339904785156,433.7254153616114,425.9507599390568,425.99210428546985,6601768
2018-01-01,427.41888427734375,431.9471757888006,425.9507812948441,429.13505335075894,5431340
2018-01-02,425.82666015625,430.9132766082352,423.0559327929219,428.9489406544069,6112248
2018-01-03,422.3528747558594,426.6123768671944,421.23629986978705,425.3303993718034,6846552
2018-01-04,419.9129943847656,422.2288329313813,417.51441666914934,422.2288329313813,8947614
2018-01-05,418.5069885253906,424.46203877462125,416.02572179500294,419.87168017895374,11025976
2018-01-08,428.45269775390625,429.6726335468361,421.8359620831789,423.84166757671494,5594690
2018-01-09,430.6445617675781,432.1126649583245,425.4959528540156,430.08628678007847,9948236
2018-01-10,435.152099609375,436.70289112615825,427.21206723604274,432.89830279758127,9468634
2018-01-11,444.8912048339844,448.03413301921705,436.3928449459171,436.3928449459171,16775298
2018-01-12,445.9869079589844,449.0678438204406,442.71994780414497,449.0264994795232,18016528
2018-01-15,447.10357666015625,451.98337071149996,440.46616827595545,446.6279904629007,10649250
2018-01-16,464.348388671875,469.29027527754107,447.14494916336963,447.14494916336963,22646966
2018-01-17,476.44451904296875,480.4559302299234,464.4103864450986,465.17543353038735,26154088
2018-01-18,476.692626953125,481.73789910476034,468.17362210086696,473.50835515038887,13204970
2018-01-19,472.8672790527344,474.70758174675433,469.78639375809615,473.50829300441904,5988278
2018-01-22,475.5762023925781,478.45031664052084,468.1324009638247,468.1944427386995,9650214
2018-01-23,486.78302001953125,491.29066330609476,477.64370043648097,477.64370043648097,15403796
2018-01-24,490.3809509277344,504.95839046932116,482.8130685050371,485.83196270199096,20604718
2018-01-25,486.0800476074219,489.3884024654183,480.6419292132925,488.80943026897114,13548914
2018-01-29,489.18170166015625,494.70250953864564,481.86193517996566,482.4202605289054,10823002
2018-01-30,484.1158142089844,489.264422352098,480.82810558523147,487.5275558772282,8628312
2018-01-31,475.6794738769531,482.4409151154837,472.3297741376487,479.36002934817526,9213698
2018-02-01,473.343017578125,478.84317953909164,462.57021380192367,472.3505006965551,13005454
2018-02-02,472.78472900390625,480.910888170775,467.34660896979534,469.47637314820435,10244486
2018-02-05,470.69622802734375,477.5817525612303,469.72440875857797,471.4406281591406,9860220
2018-02-06,458.1038818359375,466.62288773225305,452.89323166490976,454.8782148111811,10552078
2018-02-07,458.6415100097656,465.1548353464234,456.3670154477581,461.51562385461057,8342056
2018-02-08,469.0627136230469,474.08728794285855,461.74299828015495,464.3276506585055,8807244
2018-02-09,458.68280029296875,463.2938306396335,457.38012528288914,462.34265828776677,4382690
2018-02-12,456.05682373046875,463.4178843945748,453.98910155265827,461.01935695721374,6291972
2018-02-14,453.9683532714844,462.05316627342563,450.8460729402403,457.3800944825887,8345712
2018-02-15,460.87457275390625,467.18112535154114,456.13950919287146,456.13950919287146,7986736
2018-02-16,466.498779296875,472.1229730247136,462.383982239584,465.23744868783484,9889222
2018-02-19,468.0289001464844,469.78646394204213,463.2938367016391,466.6435364274617,6461840
2018-02-20,470.1792907714844,475.36929324351337,456.449636726862,456.449636726862,7188594
2018-02-21,474.50091552734375,476.3618655660746,471.4406764784641,474.5422598763488,13771358
2018-02-22,480.0216979980469,481.3657173979983,471.6267258611355,473.73584284318076,17859974
2018-02-23,477.9125671386719,482.192741324283,474.23201210430665,481.15888038662376,9459828
2018-02-26,470.8616638183594,477.6644997772872,469.10410004342765,475.9896246932831,5083608
2018-02-27,475.6587829589844,477.0855415306799,465.5062974963864,473.48767470255433,6616026
2018-02-28,484.9221496582031,491.91106006138494,472.49517082154694,474.58353973677845,17268416
2018-03-01,480.0216979980469,483.6815561139228,478.07805936610083,483.6815561139228,6579852
2018-03-05,478.0160217285156,484.17784389620556,472.78467453804905,480.0217021386752,8101456
2018-03-06,476.13433837890625,481.9446574346444,472.92936925511,480.7660659821924,6689734
2018-03-07,473.1361389160156,479.7115049858271,470.63422557977054,477.64378298157783,6370416
2018-03-08,478.326171875,482.1101134806369,475.16254691023806,475.16254691023806,6093014
2018-03-09,481.1175537109375,482.192759029284,477.87124034378854,480.6833119085798,4220964
2018-03-12,490.3601989746094,492.88280934109525,484.57057824035303,486.328141677538,7676970
2018-03-13,489.55401611328125,495.01278350823753,485.97684596907135,488.0652154769222,8581052
2018-03-14,488.3133239746094,492.3660294386415,483.47482345006324,487.9824682103405,4429710
2018-03-15,489.0163269042969,491.4562493293375,484.6741100480642,487.982465748051,6101500
2018-03-16,484.6326904296875,488.97490661152943,483.53678767797146,488.8094787559224,17954826
2018-03-19,474.23211669921875,488.1892424359518,472.53659448379756,481.3657587424379,7526620
2018-03-20,481.5931701660156,483.8469670421177,474.9971064375267,474.9971064375267,8553766
2018-03-21,482.81317138671875,486.1215271649575,480.6213654910344,483.84703256741835,7692994
2018-03-22,480.24908447265625,486.9277854877258,477.7678183177606,481.5724062293383,6813168
2018-03-23,482.85443115234375,485.4184367202241,472.41243505648197,474.3354266120187,12008084
2018-03-26,477.7470703125,482.56487168266875,473.09469676476954,482.56487168266875,8930722
2018-03-27,477.23028564453125,480.2491802610521,475.6174522258625,479.71155229432946,3802088
2018-03-28,468.0496826171875,475.88633065478996,465.7544904627045,475.88633065478996,12558322
2018-04-02,470.26202392578125,475.3899845752046,463.70735529086846,471.8541597673477,8072702
2018-04-03,471.626708984375,472.90873705903533,466.51944554361813,469.24882859262823,4077168
2018-04-04,464.9066162109375,473.3222855329894,463.16974984163,473.09481590966493,4813302
2018-04-05,474.5629577636719,476.11374946415685,466.93303230838546,471.25460213597063,7763544
2018-04-06,466.0645446777344,473.92188837682664,464.03816699588003,472.6812551611805,5937742
2018-04-09,459.55126953125,465.56836146439423,457.60763081109695,465.2375057121766,7202882
2018-04-10,460.44036865234375,465.03070163128433,457.1320132828015,459.8613963663745,8926058
2018-04-11,464.9273681640625,467.92556555715964,461.7223985369587,462.34271523897877,9025574
2018-04-12,480.7867736816406,484.9842599996388,465.2375122571679,467.0777648908292,17044366
2018-04-13,484.4466552734375,490.42240322889313,475.6795325919255,485.5012138777836,21227038
2018-04-16,468.6285400390625,471.4406624286047,455.7259736809845,455.7259736809845,24745084
2018-04-17,465.32012939453125,466.2299573452576,461.1019967913689,466.0645294922625,10397940
2018-04-18,465.63031005859375,469.2695210733514,460.6264327744235,464.3483324789048,10430380
2018-04-19,468.4837341308594,471.35789781992054,464.4516764831436,464.82387651615403,8525542
2018-04-20,487.3414306640625,493.6479834457368,470.17933620901437,471.02712251324914,24272692
2018-04-23,491.1666564941406,502.2083221013291,477.7471611032703,483.01985212605035,21830638
2018-04-24,477.4370422363281,494.76456386983176,475.61743665640813,490.05014729324284,8526216
2018-04-25,479.8562316894531,484.26048962047264,473.59102396911493,476.4031460655717,11594178
2018-04-26,486.5142517089844,488.664712712221,479.71146704563165,485.50108819963066,11302084
2018-04-27,490.1328430175781,492.77953749165806,485.5838542432684,487.982432153231,7663370
2018-04-30,496.0465087890625,499.5409387834324,488.25120692981835,488.6853982617876,5511678
2018-05-02,495.0333557128906,496.9149524877062,488.3959477460971,495.7984027743649,10295042
2018-05-03,489.0369567871094,498.19692498131263,486.3695650834439,495.1160393537515,5332230
2018-05-04,485.12896728515625,490.4637006004661,477.6438230974185,490.0501561648839,6023368
2018-05-07,489.22308349609375,492.117894641041,486.1215001265073,488.4993807098569,4638960
2018-05-08,482.0067443847656,487.11400814524865,480.14579439646417,487.11400814524865,5718556
2018-05-09,484.1363830566406,486.7003884887364,480.9521115391329,482.8130612398432,3783504
2018-05-10,483.01983642578125,489.22300213330413,480.89007276990003,486.32819146979347,3182862
2018-05-11,488.2925720214844,489.3057356539569,482.2134892636567,484.7981418786338,3311706
2018-05-14,491.8283996582031,492.7381771910096,483.8469721472776,489.7813244871436,4432094
2018-05-15,493.99957275390625,499.5617257494926,491.332180601524,491.332180601524,5611974
2018-05-16,492.09722900390625,495.4262822281744,489.8434318023978,490.9806791113523,6205004
2018-05-17,489.18170166015625,495.19874264715173,485.3150714520155,494.59912343424884,9519598
2018-05-18,489.3057861328125,490.69120046256256,485.0876528226078,489.22309743320125,7139660
2018-05-21,487.775634765625,491.4561901348483,483.84696284508794,487.7963321788577,8475320
2018-05-22,493.7099914550781,495.4262108795494,485.4598005399579,485.91468930172834,5636804
2018-05-23,490.0089416503906,499.41708005266554,488.6028801005615,494.18573146015314,9538442
2018-05-24,504.9377136230469,507.64644964220554,495.4261924000083,495.4261924000083,9740570
2018-05-25,507.9565734863281,516.37219137955,504.85499068920774,508.7009230687425,8901438
2018-05-28,502.2082824707031,509.7347696539425,498.73449973940444,509.07310877214496,5739794
2018-05-29,503.1595764160156,507.23303015422084,498.81735913616814,502.06372386868804,3388934
2018-05-30,501.09185791015625,508.1428119326279,498.56924651893866,503.28366398535763,6323066
2018-05-31,509.4039611816406,513.6220934473079,500.49206006006796,501.0916791875195,19720340
2018-06-01,504.85498046875,515.3796643546502,503.3661803710793,508.82499627239554,4998356
2018-06-04,512.546875,514.0356245564807,501.2157497686682,504.9789932391156,4270156
2018-06-05,504.8756103515625,513.6220834633593,503.2834746979939,513.6220834633593,4710862
2018-06-06,511.740478515625,513.436050877629,504.5448466089904,506.67455980442395,4038184
2018-06-07,517.9436645507812,520.238856167648,511.96796815226406,511.96796815226406,6676226
2018-06-08,521.0866088867188,521.8930002237867,515.296987648103,516.1033789851709,6459878
2018-06-11,522.0584106445312,525.2013376871486,519.0188696920097,523.3610854760374,5171290
2018-06-12,520.4456176757812,525.7183086772642,517.116565125385,523.4438145197618,7839820
2018-06-13,527.1864013671875,530.9909895106482,523.8780462923548,523.8780462923548,5766928
2018-06-14,521.0498657226562,526.6399189040317,518.6961780223828,526.6399189040317,7598848
2018-06-15,538.5136108398438,542.8217197265625,519.0745829363567,519.9151895483994,19957760
2018-06-18,532.6925048828125,542.7167300615523,530.5699523278067,539.6695306091254,8214846
2018-06-19,521.8485717773438,531.0112043235184,520.3565258326711,530.8430727406742,7545700
2018-06-20,522.5000610351562,526.3668308975394,520.3354887648476,524.7486734433863,5371802
2018-06-21,523.9291381835938,528.1111358076363,519.4949175155101,523.6769151395526,5798790
2018-06-22,524.4754638671875,527.6907943809993,521.6804366543562,522.4370031187432,4343118
2018-06-25,534.81494140625,537.4839085454475,527.0603656401485,528.3843313653887,7731178
2018-06-26,537.0845947265625,539.6274503708172,532.2090864075561,533.3649205537522,4483504
2018-06-27,533.7852172851562,543.6413096328772,531.935872412778,539.6484280862559,6952142
2018-06-28,542.0231323242188,545.5536903505101,536.4120934590436,536.4331291469337,10996818
2018-06-29,549.42041015625,552.6987961618074,539.3541674331858,545.5746763080456,9966600
2018-07-02,560.9786987304688,563.2063263648288,552.2784424204366,552.2784424204366,4830144
2018-07-03,568.9856567382812,570.7299258919029,559.7389830923037,559.8020388557476,8127452
2018-07-04,565.3919067382812,568.5231967090182,562.7229913839898,568.271025022397,5025722
2018-07-05,539.66943359375,566.2536171411057,532.9866009070959,566.190561385216,17019902
2018-07-06,539.7745971679688,547.1719261397932,533.3649708438016,542.2964173610836,11215356
2018-07-09,545.9110107421875,547.6552799534669,537.5890349696565,545.13345978484,6644998
2018-07-10,546.9827880859375,552.8880193493621,543.9986445724265,549.9669315994485,5974488
2018-07-11,554.9894409179688,564.0890171152773,542.758625833434,553.7706024613909,11899832
2018-07-12,544.01953125,557.7844634433753,539.858518585196,557.3641601702952,13272240
2018-07-13,553.7075805664062,559.6758669348819,545.7007821370647,552.6988423798392,19496158
2018-07-16,560.2013549804688,581.8680149435525,541.2246469357093,553.7076882217162,35344680
2018-07-17,558.1207885742188,567.1993300197818,551.732147329891,558.877303765857,11161690
2018-07-18,555.8721923828125,564.6355065956491,552.2785783707899,563.1224248614244,6919016
2018-07-19,553.4133911132812,559.8020327097532,550.2190959683255,556.0613226963643,5118864
2018-07-20,566.61083984375,574.617637826872,555.3467427567406,557.3221476443218,11705738
2018-07-23,569.9103393554688,574.9750155339306,561.6303834117067,568.3132173184797,7675702
2018-07-24,578.8206787109375,581.0272709553267,569.9312539793733,577.6648446781622,6172246
2018-07-25,581.5947265625,585.8187955056857,573.9031551845244,579.5982857667118,6936922
2018-07-26,577.1814575195312,584.3896687613329,575.479208777028,579.4090853422451,7362218
2018-07-27,577.2655639648438,583.8013009960981,575.1010429509603,577.1604881367307,6493232
2018-07-30,567.8297729492188,577.0764457877701,566.5688630166891,575.8155358552403,6409970
2018-07-31,573.7560424804688,575.8155389760741,561.3361103616708,566.8000534322466,7943996
2018-08-01,569.1116943359375,575.1640207091142,567.829748769831,573.2096514421595,4675706
2018-08-02,568.943603515625,574.4495667863428,567.4725418849301,571.444387765183,5940742
2018-08-03,573.3355712890625,574.218197726864,569.9311257109471,574.218197726864,3970390
2018-08-06,571.8856811523438,577.9170230957045,566.3586826337904,574.1553291770849,6178930
2018-08-07,574.9539184570312,579.9975584056813,571.885734938871,577.4967741204325,7351528
2018-08-08,572.7683715820312,576.8663291112367,568.7965255763481,576.5721372984304,3992358
2018-08-09,579.9974365234375,583.9903173103772,577.349556890764,577.349556890764,6409524
2018-08-10,582.3091430664062,583.8012401928314,577.0974235800483,582.4562902556844,4779520
2018-08-13,592.102294921875,592.5646183069977,579.472159785302,584.221607766748,9979746
2018-08-14,591.9132080078125,598.7431372108475,590.1058831422317,594.2878808085433,6151320
2018-08-16,600.8445434570312,603.0931556277446,593.1529733071161,594.708074840288,6626774
2018-08-17,601.1807861328125,604.2490205986483,598.0915672869137,601.4119734593744,6390408
2018-08-20,581.8047485351562,591.7659146047595,577.2864887939585,583.3808856541787,16101876
2018-08-21,581.6786499023438,586.7433244793875,577.391577366446,584.221505033201,8361482
2018-08-23,587.3318481445312,589.0550814321833,582.2671728011755,585.4825033428693,7717182
2018-08-24,579.3040771484375,589.2232250793696,578.379379075396,586.9535769266128,7053000
2018-08-27,594.8972778320312,596.8096269883613,580.6069661905133,581.2794411829211,7012950
2018-08-28,598.80615234375,604.5643389276928,593.2581687379007,595.6538772707537,6496890
2018-08-29,592.669677734375,602.546805362131,590.5891969056189,602.546805362131,5646496
2018-08-30,595.2335205078125,597.482184236656,586.8064700195667,593.8045303148821,11507962
2018-08-31,605.6990966796875,611.2471312188235,597.2930303839273,598.9742436430794,10875864
2018-09-03,602.8200073242188,616.9632236140882,601.0337183012954,609.0194809920118,10976328
2018-09-04,619.6531372070312,629.1940010015346,601.8742881991967,606.9179274857822,15370124
2018-09-05,613.5588989257812,625.4534538787988,609.7761684793993,623.6882001931133,8658978
2018-09-06,611.2471923828125,618.2662379195049,608.6833008608062,615.786437852805,5598659
2018-09-07,615.9965209960938,617.9719773374169,608.4310614146027,617.2994509960392,6510605
2018-09-10,614.357421875,627.9332413915665,613.1385831344177,620.1576289646964,5629871
2018-09-11,617.2574462890625,626.041795949736,615.3240612758733,618.6024476987368,6963561
2018-09-12,624.48681640625,627.5129803837993,618.8967606263527,625.7477266146568,4636617
2018-09-14,616.7531127929688,626.2519577294323,612.8442713261281,623.6460976225776,7896514
2018-09-17,610.2383422851562,622.0488541878171,609.1034926456117,617.8458213892508,5427054
2018-09-18,604.480224609375,613.6428576642454,602.7149711578958,613.6428576642454,7729732
2018-09-19,605.026611328125,611.121009288707,599.5206482595311,611.121009288707,4849498
2018-09-21,592.8798217773438,603.0511923708156,581.6997643141203,600.0669979103764,14350769
2018-09-24,603.765625,613.600731415156,593.8884985207101,593.8884985207101,8637881
2018-09-25,610.4486083984375,618.686543967122,602.715016337536,603.7657747342192,9602273
2018-09-26,603.4293823242188,615.1978738473166,598.5118546032592,614.6515103819607,6599606
2018-09-27,609.2716674804688,614.3153071968742,603.0932293504947,606.9179792074575,14592616
2018-09-28,613.6848754882812,617.4676054189341,601.2018872397499,606.0773955557243,7490031
2018-10-01,627.638916015625,634.5739202181526,616.1646158124579,619.947345377473,8252398
2018-10-03,612.3819580078125,632.0941946456285,610.5326130757838,625.2432297746675,7792464
2018-10-04,594.4769897460938,613.4326580585694,590.5261285181844,612.3818998227719,6173037
2018-10-05,609.1035766601562,614.9037832448298,596.2423047838798,599.3525597451315,8543578
2018-10-08,600.5714111328125,612.5500554919963,596.2002464386762,609.4818208001792,7259306
2018-10-09,603.3455200195312,607.2543620929636,590.6523780868532,602.799105086577,6777212
2018-10-10,588.8028564453125,605.1526637774755,584.5578037139334,605.1526637774755,8866251
2018-10-11,566.0223999023438,582.4562989995763,557.5743143364159,575.8154867321613,10985897
2018-10-12,570.603759765625,575.016944492557,556.0612755934271,568.5863346743897,8909221
2018-10-15,587.4158325195312,592.6276032634419,572.8733498213272,578.8416356578139,6222176
2018-10-16,584.431640625,600.1089716081095,579.5141133624245,596.8305858953614,11588963
2018-10-17,592.9219970703125,606.7499894531315,589.5595698067245,596.8308392868609,20360697
2018-10-19,574.5966186523438,578.0851564889756,569.9312623852795,577.4967216204823,10421001
2018-10-22,571.5704956054688,584.26363535742,566.400744242539,578.9258037115962,6672840
2018-10-23,552.7830200195312,573.2938467909855,549.1684209828959,568.2081858307663,9041701
2018-10-24,546.2261352539062,560.2642751398769,543.9985586423081,557.3221521646487,7058164
2018-10-25,551.2822265625,557.7403868135,540.6602183435693,546.3961027817919,8270469
2018-10-26,538.4083251953125,551.2397420842298,535.2642522936186,548.3505351383084,5464141
2018-10-29,547.8831787109375,552.8117801044953,536.6238501061761,538.493333907946,7137446
2018-10-30,560.5020751953125,564.071080114992,541.6799088840593,544.781503978035,8793411
2018-10-31,583.2756958007812,588.841617350233,563.433754698334,564.156082326524,11947995
2018-11-01,566.5354614257812,586.0799572623084,560.5021294179483,586.0799572623084,5860244
2018-11-02,562.7540893554688,574.2683378133167,560.9270828907987,565.8982146860418,6654067
2018-11-05,565.9406127929688,568.1499698145186,558.2927666741449,563.8162110932955,5799426
2018-11-06,566.3229370117188,573.5883794449679,561.3943361243565,567.5551001998765,6975525
2018-11-07,574.0132446289062,575.7127657084885,571.0390827396374,571.8888432794284,758956
2018-11-09,560.4170532226562,576.9873830753352,557.0180112015938,576.9873830753352,9694143
2018-11-12,564.4110717773438,574.7781627723991,562.7965056884623,565.9406306763866,7118080
2018-11-13,565.6856689453125,567.4276678858722,557.6978981758003,563.8161851625252,4137808
2018-11-14,555.0637817382812,565.6857920598754,544.2718088784846,565.6857920598754,7323026
2018-11-15,557.7830200195312,565.9407031019136,549.5403297364315,555.7435733162936,5513390
2018-11-16,553.0665893554688,562.9663197238887,547.4157132653231,560.7569632152288,8583785
2018-11-19,553.7890014648438,562.5415253993626,551.7070775914443,559.9922435622053,6018930
2018-11-20,545.0364990234375,557.4429837074013,543.9317686915545,553.7890233031056,5384830
2018-11-21,526.0869140625,543.8894139917523,520.1385881964682,543.8469363229092,14359086
2018-11-22,527.4888305664062,533.7770790147939,524.0897885651729,528.7634713168687,6632975
2018-11-26,528.0838012695312,533.649723522386,509.7289388954547,527.7013985786651,15075209
2018-11-27,542.9120483398438,544.6965247888321,531.3552734810129,531.5252359678854,12285851
2018-11-28,566.2805786132812,568.2350179447488,543.8468743022036,544.6541573793018,17719890
2018-11-29,561.7342529296875,573.5034687500735,559.8222915161316,570.1893815538007,13399070
2018-11-30,567.1727905273438,571.0391913456914,561.6493459681964,561.6918236302114,10445773
2018-12-03,569.6370849609375,576.9875360260853,565.8981688657974,572.016456498629,8260890
2018-12-04,582.2985229492188,584.8478050635532,570.4443507445083,571.5065516254809,7827923
2018-12-05,579.0269165039062,580.9388779295814,571.4640261184599,580.3865127716105,5177288
2018-12-06,568.06494140625,582.4683934499634,564.7083767795616,574.5231009962492,8039771
2018-12-07,580.2166137695312,582.7234182861439,565.600718898449,571.039208294989,5553948
2018-12-10,568.659912109375,581.0663984842283,565.260869062535,569.2547550156281,5121196
2018-12-11,573.16357421875,579.4518239481349,561.3518801121645,568.659853022703,7120933
2018-12-12,576.5625610351562,578.3895670520463,569.849431619663,575.3728754615621,6926183
2018-12-13,592.9204711914062,594.8324325818479,577.8372202223666,579.5367414583146,7521474
2018-12-14,599.9734497070312,606.4741389179967,590.0737700267697,592.6655294338223,9560576
2018-12-17,590.0737915039062,604.902072735945,588.6716657437561,604.902072735945,4778465
2018-12-18,574.9479370117188,583.3605867584197,573.205938349295,583.3605867584197,8021298
2018-12-19,564.96337890625,570.656785951744,561.7767762910792,570.656785951744,8295459
2018-12-20,566.8328857421875,570.656809035072,557.782965068195,560.842082956391,11705260
2018-12-21,549.1154174804688,560.4172252976455,546.7785753734656,560.4172252976455,12802132
2018-12-24,551.4947509765625,559.8223963193308,550.3050651281889,558.292837275195,8379825
2018-12-26,547.2885131835938,549.7953182845336,541.595104615008,549.7953182845336,6178552
2018-12-27,558.1228637695312,563.6038311130803,551.4947401317589,554.6813430215803,15333902
2018-12-28,558.2503051757812,563.8162274170159,555.1486578583484,563.6887425652342,4736598
2018-12-31,559.94970703125,562.5414662534733,557.2729406375628,560.8419452073904,3373319
2019-01-01,565.1333618164062,566.1955627264684,555.8710009998317,561.649363577514,2943390
2019-01-02,568.5324096679688,572.7387356814148,562.5840845199422,565.9406497979559,7416655
2019-01-03,568.6174926757812,575.2880945922205,563.4763980487179,571.0392903485557,6827249
2019-01-04,561.7342529296875,572.6537081218263,553.1941689888588,570.8267020249859,7889310
2019-01-07,570.7843017578125,572.3988160512263,562.116731801424,565.0908944035478,8046340
2019-01-08,569.3821411132812,575.6703909781128,568.1075000757028,573.5459892488152,8621545
2019-01-09,574.523193359375,586.1649254204133,564.2411095489465,583.105807620777,18130292
2019-01-10,577.5822143554688,579.5366531057932,571.5064061171249,579.1967281643175,9572493
2019-01-11,580.8114013671875,582.510922658679,571.4640342639848,578.0072016092814,12281903
2019-01-14,596.4469604492188,603.4999627553726,591.3908747217932,600.7807185782871,19312937
2019-01-15,617.4360961914062,620.325303281568,600.9507699356922,600.9507699356922,19671304
2019-01-16,626.1036987304688,626.9534594648655,619.0506950080315,620.2403807822988,9658944
2019-01-17,623.1719970703125,627.9731658366906,619.5605140462179,625.2539211866697,6903771
2019-01-18,621.1326904296875,625.5939347970141,617.18128181537,620.3254072663524,5902151
2019-01-21,633.0716552734375,638.1702189400692,623.7242885512793,627.2932934909759,8129422
2019-01-22,633.3690185546875,636.4706653737111,623.7242568548784,629.8850209723142,6723375
2019-01-23,621.7275390625,631.0323787642363,619.6456146323457,630.8199385543285,7212099
2019-01-24,625.4441528320312,628.947302773259,616.0454019014953,622.111847551051,7429783
2019-01-25,624.0342407226562,630.4852424962896,618.8222276324342,622.0263468642211,5543112
2019-01-28,621.9838256835938,625.9569034543215,614.3366483512292,624.589833024685,7944693
2019-01-29,621.9411010742188,626.1704979403305,612.2005549847164,619.8904433236731,6760819
2019-01-30,620.2321166992188,627.8365290692284,616.1308019936149,621.9409804430927,5763026
2019-01-31,640.4393310546875,641.9345866715221,620.3174730410752,620.3174730410752,13825233
2019-02-01,646.84765625,651.5043205119326,636.1245463883723,641.977384014129,6276585
2019-02-04,645.8651733398438,651.5044037118158,640.1404684771502,646.8050276850421,3945391
2019-02-05,644.9679565429688,649.325590912961,638.2606863882015,638.2606863882015,4694366
2019-02-06,652.1879272460938,655.3066248683591,644.5407505089258,645.5660793265466,5880482
2019-02-07,652.7860717773438,657.4427367770381,650.2227756839773,651.9743509176992,3961797
2019-02-08,650.1372680664062,659.835049487486,645.0106765520976,649.3682584791057,5915169
2019-02-11,651.7607421875,656.8446231971204,648.513910902913,655.2639448014535,5500216
2019-02-12,641.2084350585938,649.6672796479315,633.1340431071103,649.6672796479315,7310690
2019-02-14,632.3223266601562,643.3872303613887,629.9299277343079,641.6783665357276,4610535
2019-02-15,633.94580078125,637.8334557546334,625.9568306948943,634.2448311059765,5586389
2019-02-18,633.1766967773438,638.815978141884,628.8618264687416,634.2874477255413,5346825
2019-02-19,618.8651123046875,632.7496328685974,616.301816200581,631.5106959882007,9401334
2019-02-20,632.8778076171875,634.8429908330256,620.3603576645627,621.1720785136065,5210675
2019-02-21,626.6831665039062,630.570821709026,621.2574919645492,630.570821709026,7202786
2019-02-22,627.9647827148438,630.7416865993604,622.0264701317228,625.8714139718228,3750833
2019-02-25,645.0106811523438,647.6593992601397,628.4773921105505,628.4773921105505,6547552
2019-02-26,634.415771484375,643.0455139804368,632.4078771081838,639.6277859185682,8319610
2019-02-27,628.2210693359375,637.7480061064565,626.0849895354072,636.5517805580054,5936354
2019-02-28,627.409423828125,634.3303545021154,625.7005597827533,631.1689455880994,8559921
2019-03-01,633.9031372070312,635.1847852384644,628.4347514127594,628.4347514127594,3998826
2019-03-05,625.8712768554688,634.4155946282397,623.9488053565952,632.7067310736854,4826505
2019-03-06,625.8712768554688,628.9472103935154,621.1719020804447,628.9472103935154,6076668
2019-03-07,617.7116088867188,627.5802878019265,615.6609512794907,627.1530718129532,5951551
2019-03-08,608.6546020507812,617.7116123581498,607.2021094004203,617.7116123581498,7193994
2019-03-11,607.7147827148438,613.9094149463834,606.1341043159182,609.4663579502351,9932198
2019-03-12,604.0406494140625,610.8761046964331,602.8871350449314,605.792224400093,11997387
2019-03-13,605.3224487304688,613.9949034995833,603.4853988035499,606.6468080927042,11348867
2019-03-14,605.2369384765625,610.8335102789786,603.399940808553,610.0645005525778,6415187
2019-03-15,613.9520263671875,618.3950826414585,606.304850493738,608.3555078973658,14638664
2019-03-18,606.817626953125,618.3524591455513,602.6736003937592,616.515409454749,8065544
2019-03-19,617.1134033203125,620.744738680799,604.4251112150007,609.0390119122135,8917337
2019-03-20,631.3825073242188,634.2448335302998,621.3002206254638,621.3856429613155,13471173
2019-03-22,634.9284057617188,637.7053097941789,625.7005504839296,636.5518474408519,8883260
2019-03-25,628.2210693359375,634.3302784256082,624.2052288808635,634.3302784256082,7644966
2019-03-26,621.8128662109375,628.2211059863852,614.4220088097657,628.2211059863852,9406261
2019-03-27,623.47900390625,625.7005061145314,621.300212865361,623.7353230609921,7387487
2019-03-28,630.39990234375,636.5518230096257,623.7353433517137,623.7353433517137,9277241
2019-04-01,645.1815185546875,649.3682558009266,633.988481321431,633.988481321431,6584982
